,tconst,title,isAdult,startYear,runtimeMinutes,genres,averageRating,numVotes
18445,tt1612774,Rubber,0,2010,82,"Comedy,Fantasy,Horror",5.7,36708
18446,tt1613062,The Music Never Stopped,0,2011,105,"Drama,Music",7.5,8280
18447,tt1613750,Kon-Tiki,0,2012,118,"Adventure,Biography,Drama",7.2,48567
18448,tt1614989,Headhunters,0,2011,100,"Action,Crime,Thriller",7.5,101132
18450,tt1615065,Savages,0,2012,131,"Action,Crime,Drama",6.5,128987
18451,tt1615147,Margin Call,0,2011,107,"Drama,Thriller",7.1,126335
18452,tt1615160,The Foreigner,0,2017,113,"Action,Thriller",7.0,111874
18453,tt1615918,Alvin et les Chipmunks 3,0,2011,87,"Adventure,Animation,Comedy",4.3,34606
18454,tt1616195,J. Edgar,0,2011,137,"Biography,Drama,Romance",6.5,127460
18455,tt1617661,Jupiter: Le destin de l'univers,0,2015,127,"Action,Adventure,Sci-Fi",5.3,186850
18456,tt1618432,I'm in Love with a Church Girl,0,2013,118,"Crime,Drama,Romance",4.3,1924
18457,tt1618434,Murder Mystery,0,2019,97,"Action,Comedy,Crime",6.0,120844
18458,tt1618442,Le dernier chasseur de sorcières,0,2015,106,"Action,Adventure,Fantasy",5.9,102494
18459,tt1618445,The We and the I,0,2012,103,Drama,6.1,2077
18460,tt1618447,Un amour de jeunesse,0,2011,110,"Drama,Romance",6.6,5266
18461,tt1619029,Jackie,0,2016,100,"Biography,Drama",6.7,78410
18462,tt1620449,Animaux & Cie,0,2010,93,"Adventure,Animation,Comedy",4.8,6466
18463,tt1620604,Nous sommes ce que nous sommes,0,2010,90,"Drama,Horror",5.7,4865
18465,tt1620680,Un raccourci dans le temps,0,2018,109,"Adventure,Family,Fantasy",4.2,44283
18466,tt1620935,K.O. - Bleed for This,0,2016,117,"Biography,Drama,Sport",6.8,26822
18468,tt1620981,La famille Addams,0,2019,86,"Animation,Comedy,Family",5.8,37193
18469,tt1621039,Drôles de dindes,0,2013,91,"Adventure,Animation,Comedy",5.8,23940
18470,tt1621045,"Soyez une femme, pensez comme un homme",0,2012,123,"Comedy,Romance",6.5,46685
18473,tt1621446,The Task,0,2011,94,Horror,4.2,3490
18474,tt1622547,30 minutes maximum,0,2011,83,"Action,Comedy,Crime",6.1,99219
18475,tt1622979,Destination Finale 5,0,2011,92,"Action,Horror,Thriller",5.9,114031
18476,tt1623205,Le monde fantastique d'Oz,0,2013,130,"Adventure,Family,Fantasy",6.3,205714
18477,tt1623288,L'étrange pouvoir de Norman,0,2012,92,"Adventure,Animation,Comedy",7.0,100606
18478,tt1623757,Hollywood se déchaine à Manille,0,2010,84,"Adventure,Comedy,Documentary",7.4,1674
18479,tt1625150,Sur le chemin des dunes,0,2011,98,"Drama,Romance",7.1,9057
18480,tt1625346,Young Adult,0,2011,94,"Comedy,Drama",6.3,83610
18481,tt1626146,Hector et la recherche du bonheur,0,2014,120,"Adventure,Comedy,Drama",6.9,47766
18482,tt1628841,Independence Day: Resurgence,0,2016,120,"Action,Adventure,Sci-Fi",5.2,176424
18483,tt1629242,Manipulation,0,2015,91,"Drama,Thriller",5.6,8056
18484,tt1629374,Ronal le Barbare,0,2011,89,"Action,Adventure,Animation",6.6,13011
18485,tt1629377,Kidnappés,0,2010,85,"Horror,Thriller",6.4,7710
18486,tt1629443,Un cadeau inattendu,0,2011,90,"Comedy,Drama,Family",6.9,2914
18487,tt1629705,Blackthorn : La Dernière Chevauchée de Butch Cassidy,0,2011,102,"Action,Adventure,Western",6.5,9563
18488,tt1629757,Chasing Mavericks,0,2012,116,"Biography,Drama,Sport",7.1,32518
18489,tt1630027,Almanya,0,2011,101,"Comedy,Drama",7.1,6908
18490,tt1630564,Sacrifice,0,2011,100,"Action,Thriller",4.3,2533
18491,tt1630637,Immaturi,0,2011,108,Comedy,6.1,3406
18492,tt1631867,Edge of Tomorrow,0,2014,113,"Action,Adventure,Sci-Fi",7.9,652142
18493,tt1632547,Tsumetai nettaigyo,0,2010,146,"Crime,Drama,Horror",7.1,12776
18495,tt1632708,Sexe entre amis,0,2011,109,"Comedy,Romance",6.6,360113
18496,tt1634003,Baby-foot,0,2013,106,"Adventure,Animation,Family",6.5,9546
18498,tt1634106,Bloodshot,0,2020,109,"Action,Adventure,Sci-Fi",5.7,75136
18499,tt1634121,Intruders,0,2011,100,"Adventure,Fantasy,Horror",5.4,20666
18500,tt1634122,"Johnny English, le retour",0,2011,101,"Action,Adventure,Comedy",6.3,128350
18501,tt1634136,Violet & Daisy,0,2011,88,"Action,Comedy,Crime",6.0,12651
18502,tt1634300,Jeux de rôle,0,2010,85,"Drama,Romance",5.3,1145
18503,tt1634524,Jitters,0,2010,93,"Drama,Romance",6.7,1558
18504,tt1636815,L'Arche du Ciel,0,2010,103,"Action,Adventure,Animation",7.0,1616
18505,tt1636826,Projet X,0,2012,88,Comedy,6.7,203802
18506,tt1637688,Time Out,0,2011,109,"Action,Sci-Fi,Thriller",6.7,399804
18507,tt1637706,Our Idiot Brother,0,2011,90,"Comedy,Drama",6.4,87260
18508,tt1637725,Ted,0,2012,106,Comedy,6.9,599415
18509,tt1638002,"Love, Rosie",0,2014,102,"Comedy,Romance",7.2,135914
18510,tt1638328,L'amour dure trois ans,0,2011,98,"Comedy,Romance",6.1,4817
18511,tt1638350,Le Skylab,0,2011,114,Comedy,6.4,2029
18512,tt1638353,Syngué Sabour - Pierre de patience,0,2012,102,"Drama,War",7.1,5150
18513,tt1638355,Agents très spéciaux: Code U.N.C.L.E.,0,2015,116,"Action,Adventure,Comedy",7.2,299720
18514,tt1638364,Le Mensonge Armstrong,0,2013,124,"Biography,Documentary,Sport",7.3,7499
18515,tt1639084,Tallulah,0,2016,111,"Comedy,Drama,Romance",6.7,20028
18516,tt1639826,Justin et la Légende des chevaliers,0,2013,90,"Adventure,Animation,Comedy",6.0,6065
18517,tt1639901,Un homme qui crie,0,2010,92,Drama,6.7,1651
18519,tt1640116,Christmas with a Capital C,0,2011,81,"Comedy,Drama,Family",4.4,1043
18520,tt1640484,Jumping the Broom,0,2011,112,"Comedy,Drama",5.7,10771
18521,tt1640548,Rampart,0,2011,108,"Crime,Drama",5.8,23988
18522,tt1640680,"Armadillo, dans le piège afghan",0,2010,105,"Documentary,War",7.5,9979
18523,tt1640711,My Best Men,0,2011,97,"Comedy,Romance",5.7,13065
18524,tt1640718,Le Prophète,0,2014,85,"Animation,Drama",7.0,4691
18525,tt1641410,Terraferma,0,2011,88,Drama,6.8,3075
18526,tt1641624,Ma part du gâteau,0,2011,109,"Comedy,Drama",5.8,2183
18527,tt1641638,Ip Man: la légende est née,0,2010,100,"Action,Biography,Drama",7.0,32079
18528,tt1641841,Skin Trade,0,2014,96,"Action,Crime,Thriller",5.6,8025
18529,tt1641975,Citadel,0,2012,84,"Drama,Horror,Thriller",5.4,7027
18530,tt1642665,Urban Explorer - Le sous-sol de l'horreur,0,2011,94,"Horror,Thriller",5.2,2916
18531,tt1643222,Hell,0,2011,89,"Horror,Sci-Fi,Thriller",5.9,11995
18532,tt1645080,Le jour où je l'ai rencontrée,0,2011,83,"Drama,Romance",6.5,58529
18533,tt1645089,Inside Job,0,2010,109,"Crime,Documentary",8.2,74582
18534,tt1645131,Romeo & Juliet,0,2013,118,"Drama,Romance",5.8,11807
18535,tt1645155,The Expatriate,0,2012,100,"Action,Thriller",6.0,30855
18536,tt1645170,The Dictator,0,2012,83,Comedy,6.4,297767
18537,tt16453244,Comment je suis tombée amoureuse d'un gangster,0,2022,185,"Crime,Drama",6.0,2007
18538,tt1646111,Le secret de Chanda,0,2010,100,Drama,7.1,1379
18539,tt1646114,My Joy,0,2010,127,Drama,6.9,2397
18540,tt1646127,Love Like Blood,0,2010,87,"Drama,Mystery,Thriller",6.4,1107
18542,tt1646959,Blood Island,0,2010,115,"Drama,Horror,Thriller",7.3,14671
18543,tt1646971,Dragons 2,0,2014,102,"Action,Adventure,Animation",7.8,325598
18544,tt1646973,The Silent House,0,2010,86,"Adventure,Drama,Horror",5.3,7770
18545,tt1646974,Le nom des gens,0,2010,100,"Comedy,Drama,Romance",7.2,7881
18546,tt1646980,Secret Identity,0,2011,98,"Action,Crime,Drama",5.9,30100
18547,tt1646987,La colère des Titans,0,2012,99,"Action,Adventure,Fantasy",5.7,187531
18549,tt1647483,Wasted on the Young,0,2010,97,"Drama,Thriller",5.8,2523
18550,tt1647668,Un lancer à un million de dollars,0,2014,124,"Biography,Drama,Sport",7.0,45619
18551,tt1648093,The Lost Bladesman,0,2011,109,"Action,Biography,Drama",6.0,4293
18552,tt1648179,Prof poids lourd,0,2012,105,"Action,Comedy,Sport",6.4,90549
18553,tt1648186,Fisherman's Friends,0,2019,112,"Comedy,Drama,Music",7.0,8833
18554,tt1648190,La Tour sombre,0,2017,95,"Action,Adventure,Fantasy",5.6,136611
18555,tt1648208,L'énigme,0,2013,100,"Crime,Mystery,Thriller",4.1,2070
18556,tt1648216,3 mètres au-dessus du ciel - Twilight Love,0,2010,118,"Action,Drama,Romance",6.9,25865
18557,tt1649419,The Impossible,0,2012,114,"Adventure,Drama,History",7.6,218732
18558,tt1649443,[REC] 4: Apocalypse,0,2014,95,"Horror,Thriller",5.4,17799
18559,tt1650042,Dead Season,0,2012,85,"Horror,Sci-Fi",4.6,3152
18560,tt1650043,Le journal d'un dégonflé: Rodrick fait sa loi,0,2011,100,"Comedy,Family",6.6,30310
18563,tt1650048,Laurence Anyways,0,2012,168,"Drama,Romance",7.6,20220
18564,tt1650062,Super 8,0,2011,112,"Action,Mystery,Sci-Fi",7.0,350104
18565,tt1650453,I Wish: Nos voeux secrets,0,2011,128,Drama,7.4,6954
18566,tt1650535,Hautes tensions,0,2011,91,"Crime,Thriller",6.1,6619
18568,tt1650536,Family Mix,0,2012,105,"Adventure,Comedy",5.8,8649
18569,tt1650554,Kick-Ass 2,0,2013,103,"Action,Comedy,Crime",6.5,267640
18570,tt1651118,Shapito show - partie 2,0,2011,107,"Comedy,Musical",7.6,1409
18572,tt1651328,Notre jour viendra,0,2010,90,Drama,6.1,3942
18573,tt1653665,Goodbye Christopher Robin,0,2017,107,"Biography,Drama,Family",7.1,27039
18574,tt1653690,Ong-bak 3 - L'ultime combat,0,2010,99,Action,4.9,13815
18575,tt1653700,The Veteran,0,2011,98,"Action,Crime,Thriller",5.8,7181
18576,tt1653911,"Nannerl, la soeur de Mozart",0,2010,120,"Biography,Drama,Music",6.4,1541
18577,tt1653913,Helldriver,0,2010,117,"Horror,Sci-Fi",5.2,1639
18578,tt1654829,Thérèse Desqueyroux,0,2012,110,Drama,6.1,3767
18580,tt1655416,Mental,0,2012,116,"Comedy,Drama",6.1,5022
18581,tt1655420,My Week with Marilyn,0,2011,99,"Biography,Drama",7.0,86382
18582,tt1655441,Adaline,0,2015,112,"Drama,Fantasy,Romance",7.2,170780
18583,tt1655442,The Artist,0,2011,100,"Comedy,Drama,Romance",7.9,239100
18584,tt1655460,"Peace, love et plus si affinités",0,2012,98,"Comedy,Romance",5.6,76052
18585,tt1656177,Suspect numéro un,0,2020,125,"Crime,Thriller",6.2,4652
18586,tt1656186,12 heures,0,2012,96,"Action,Crime,Thriller",5.5,44771
18587,tt1656190,Safe,0,2012,94,"Action,Crime,Thriller",6.5,109329
18588,tt1656192,Forces spéciales,0,2011,109,"Action,Drama,War",6.3,18688
18589,tt1657283,Honey 2 (Dance Battle),0,2011,110,"Comedy,Drama,Music",5.2,7356
18590,tt1657507,Colombiana,0,2011,108,"Action,Drama,Thriller",6.4,100249
18591,tt1657510,Gimme Shelter,0,2013,120,Drama,6.4,8709
18593,tt1657513,Louis Cyr,0,2013,123,"Biography,Drama,History",7.4,1741
18594,tt1657517,The Song of Names,0,2019,113,"Drama,Music,Mystery",6.4,4099
18595,tt1658801,Free Love,0,2015,103,"Biography,Drama,Romance",6.6,12463
18596,tt1658837,The Secret,0,2012,106,"Crime,Drama,Horror",5.9,40691
18597,tt1659337,Le monde de Charlie,0,2012,103,"Drama,Romance",8.0,495460
18598,tt1659338,Code ennemi,0,2013,89,"Action,Thriller",5.6,19999
18599,tt1659343,Universal Soldier: Le Jour du jugement,0,2012,114,"Action,Horror,Mystery",5.1,20186
18600,tt1659619,L'odyssée,0,2016,122,"Adventure,Biography,Drama",6.6,5565
18601,tt1660302,À perdre la raison,0,2012,111,"Crime,Drama",6.8,2970
18602,tt1660379,L'Apollonide (Souvenirs de la maison close),0,2011,122,Drama,6.7,6921
18603,tt1661199,Cendrillon,0,2015,105,"Adventure,Drama,Family",6.9,173552
18604,tt1661275,Une belle rencontre,0,2016,117,"Comedy,Drama,Romance",6.7,19585
18605,tt1661382,Match retour,0,2013,113,"Comedy,Drama,Sport",6.4,60084
18606,tt1661420,Polisse,0,2011,127,"Crime,Drama",7.3,14208
18607,tt1661820,Hell Town,0,2014,93,"Crime,Drama,Thriller",6.1,12396
18608,tt1661862,Pas de répit pour les salauds,0,2011,114,"Adventure,Crime,Drama",6.4,5142
18609,tt1662293,Les Portes de l'enfer: La légende de Stull,0,2013,100,Horror,4.4,4964
18610,tt1662557,No mercy,0,2010,123,"Action,Crime,Thriller",7.4,8220
18611,tt1663143,Fun Size,0,2012,86,"Adventure,Comedy",5.4,14500
18612,tt1663187,"Papa, ses embrouilles et moi",0,2011,104,"Action,Comedy,Family",5.1,5181
18614,tt1663202,The Revenant,0,2015,156,"Action,Adventure,Drama",8.0,772860
18615,tt1663321,Poulet aux prunes,0,2011,93,"Comedy,Drama",7.0,9475
18616,tt1663628,Le courrier de Noël,0,2010,89,"Comedy,Drama,Family",5.4,1709
18617,tt1663662,Pacific Rim,0,2013,131,"Action,Adventure,Sci-Fi",6.9,490473
18618,tt1663680,The Encounter,0,2010,85,Drama,6.7,3383
18619,tt1664814,Le message de la mer,0,2010,133,"Drama,Romance",7.4,1590
18621,tt1664892,Happy happy,0,2010,85,"Comedy,Drama",6.5,3111
18622,tt1664894,La grotte des rêves perdus,0,2010,90,"Documentary,History",7.4,16428
18623,tt1666168,Hors Satan,0,2011,110,"Crime,Drama,Fantasy",6.4,1964
18624,tt1666185,All Eyez on Me,0,2017,139,"Biography,Drama,Music",5.8,22854
18625,tt1666335,The Calling,0,2014,108,"Drama,Thriller",5.8,8490
18626,tt1666800,1945: End of War,0,2011,128,"Drama,War",6.5,1133
18627,tt1666801,Duff: Le faire-valoir,0,2015,101,"Comedy,Romance",6.5,92248
18628,tt1667100,La chance de ma vie,0,2010,87,"Comedy,Romance",6.1,2439
18629,tt1667310,Cold Blood,0,2012,95,"Crime,Drama,Thriller",6.2,39260
18630,tt1667321,Sur la plage de Chesil,0,2017,110,"Drama,Music,Romance",6.3,11051
18631,tt1667353,Blanche Neige,0,2012,106,"Adventure,Comedy,Drama",5.6,87220
18632,tt1667354,The Painted Bird,0,2019,169,"Drama,Horror,War",7.3,5814
18633,tt1667355,3096 Jours,0,2013,111,"Biography,Crime,Drama",6.5,13183
18634,tt1667691,Sasha,0,2010,102,"Comedy,Crime,Drama",6.7,1427
18635,tt1667889,L'Âge de glace 4 : La Dérive des continents,0,2012,88,"Adventure,Animation,Comedy",6.5,204736
18636,tt1668200,Elle s'appelait Sarah,0,2010,111,"Drama,War",7.5,17057
18637,tt1670269,Les terres de Wendy,0,2011,94,"Drama,Romance",5.2,1247
18639,tt1670345,Insaisissables,0,2013,115,"Crime,Mystery,Thriller",7.2,639025
18640,tt1671496,"Qui, à part nous",0,2011,124,"Biography,Drama",6.3,1251
18641,tt1672078,La vie des poissons,0,2010,84,"Drama,Romance",6.8,1628
18642,tt1673434,"Twilight: Chapitre 5 - Révélation, 2e partie",0,2012,115,"Adventure,Drama,Fantasy",5.6,244449
18644,tt1673697,Les Saphirs,0,2012,103,"Biography,Comedy,Drama",7.0,14319
18645,tt1674057,Les vieux,0,2011,96,"Comedy,Drama",6.7,2928
18648,tt1674771,Entourage,0,2015,104,"Comedy,Drama",6.5,79430
18649,tt1674772,Usurpateur,0,2012,118,"Crime,Drama,Thriller",5.6,2052
18650,tt1674773,Hannah Arendt,0,2012,113,"Biography,Drama",7.1,11226
18651,tt1674775,"Ulysse, souviens-toi!",0,2011,94,"Drama,Thriller",5.4,1481
18652,tt1674784,Effraction,0,2011,91,"Crime,Drama,Thriller",5.3,43148
18653,tt1675161,"Des belles, des balles et des brutes",0,2012,90,"Crime,Thriller",5.5,4441
18654,tt1675192,Take Shelter,0,2011,121,"Drama,Sci-Fi,Thriller",7.3,99290
18655,tt1675434,Intouchables,0,2011,112,"Biography,Comedy,Drama",8.5,826234
18656,tt1677561,Colorful,0,2010,126,"Animation,Drama,Fantasy",7.4,6093
18657,tt1677720,Ready Player One,0,2018,140,"Action,Adventure,Sci-Fi",7.4,417637
18658,tt1678051,Soldiers of Fortune,0,2012,94,"Action,Thriller",4.3,7307
18659,tt1679335,Les Trolls,0,2016,92,"Adventure,Animation,Comedy",6.5,79574
18660,tt1680045,360,0,2011,110,"Drama,Romance,Thriller",6.1,16778
18661,tt1680051,Alyce,0,2011,90,"Horror,Thriller",5.4,3061
18662,tt1680099,Maschi contro femmine,0,2010,113,Comedy,5.7,2312
18663,tt1680114,Les crimes de Snowtown,0,2011,119,"Biography,Crime,Drama",6.6,18555
18664,tt1680123,Intersections,0,2013,101,"Action,Romance,Thriller",5.9,3169
18665,tt1680133,Extraterrestre,0,2011,95,"Comedy,Drama,Sci-Fi",5.8,3989
18666,tt1680140,Lady Gun Fighter,0,2017,98,"Action,Adventure,Drama",5.2,1363
18667,tt1680679,Nouveau souffle,0,2011,94,Drama,7.0,2899
18668,tt1682180,Stoker,0,2013,99,"Drama,Thriller",6.8,107680
18669,tt1682186,Headshot,0,2011,105,"Crime,Drama,Thriller",6.1,1782
18670,tt1682886,Been So Long,0,2018,100,"Drama,Musical,Romance",5.5,1092
18671,tt1682940,Playback,0,2012,98,"Horror,Thriller",4.2,4898
18672,tt1683048,De Palma,0,2015,110,"Biography,Documentary",7.4,5468
18673,tt1683526,Detachment,0,2011,98,Drama,7.7,83373
18674,tt1683921,Nuit blanche,0,2011,103,"Action,Crime,Thriller",6.6,4832
18675,tt1683970,Territoires,0,2010,91,"Horror,Thriller",5.0,2296
18676,tt1684233,Punch 119,0,2013,99,"Action,Crime,Thriller",6.1,33173
18677,tt1684628,En secret,0,2011,107,Drama,5.9,7597
18678,tt1686039,New York Battleground,0,2010,119,Action,5.7,15045
18680,tt1686067,La source des femmes,0,2011,135,"Comedy,Drama",7.2,3969
18681,tt1686768,L'Incroyable équipe,0,2011,113,"Drama,Sport",6.8,2153
18682,tt1686784,"Dragon Gate, La légende des sabres volants",0,2011,122,"Action,Adventure",5.9,8137
18683,tt1686821,Vampire Academy,0,2014,104,"Action,Comedy,Drama",5.5,54091
18684,tt1687281,Terri,0,2011,105,"Comedy,Drama",6.5,9958
18685,tt1687901,La maison des ombres,0,2011,102,"Horror,Thriller",6.5,66048
18686,tt1690389,Vous n'avez encore rien vu,0,2012,115,"Comedy,Drama",6.4,1560
18687,tt1690470,"Pokémon 13: Zoroark, le maître des illusions",0,2010,96,"Action,Animation,Family",6.1,1985
18688,tt1690483,Le Roi des ronces,0,2009,120,"Adventure,Animation,Horror",6.3,2676
18689,tt1690953,"Moi, moche et méchant 2",0,2013,98,"Adventure,Animation,Comedy",7.3,389883
18690,tt1690967,Come Sunday,0,2018,106,"Biography,Drama",6.0,2276
18691,tt1691152,David Lynch: The Art Life,0,2016,88,"Biography,Documentary",7.2,5796
18692,tt1691323,Attenberg,0,2010,97,Drama,6.2,6785
18693,tt1691916,Le dernier jour de ma vie,0,2017,98,"Drama,Fantasy,Mystery",6.4,51093
18694,tt1691917,Planes,0,2013,91,"Adventure,Animation,Comedy",5.7,44618
18695,tt1692098,Hideaways,0,2011,88,"Fantasy,Thriller",6.1,2742
18697,tt1692190,El Narco,0,2010,149,"Action,Comedy,Crime",7.7,9957
18698,tt1692504,Nous sommes la nuit,0,2010,99,"Drama,Fantasy,Horror",6.2,8242
18699,tt1694020,"Maman, j'ai raté ma vie",0,2012,95,"Comedy,Drama",5.8,37053
18700,tt1694021,Piégés,0,2015,94,"Action,Adventure,Drama",5.3,9813
18701,tt1694118,En souvenir de nos frères,0,2012,104,"Action,Drama,History",6.1,2514
18702,tt1695405,Voyage en terre solitaire,0,2011,113,"Drama,Thriller",5.5,4069
18703,tt1695994,Dépucelage mode d'emploi,0,2010,86,"Comedy,Drama",4.5,3902
18704,tt1696190,"Fireheart, la légende de Tadas Blinda",0,2011,106,"Adventure,Drama,History",7.1,3017
18705,tt1696535,El Bulli,0,2010,108,Documentary,6.3,1100
18706,tt1697064,Clan of Violence,0,2013,110,"Crime,Drama",6.3,7707
18708,tt1697800,Die in a Gunfight,0,2021,92,"Action,Comedy,Crime",4.4,2321
18709,tt1698010,Tourist Trophy: la course de l'extrême,0,2011,104,"Documentary,Sport",7.9,6447
18710,tt1698641,Alexandre et sa journée épouvantablement terrible et affreuse,0,2014,81,"Comedy,Drama,Family",6.2,43657
18711,tt1698648,Imogene,0,2012,103,Comedy,5.7,15326
18712,tt1699185,Comme nos enfants,0,2011,99,"Drama,History,Romance",6.6,1367
18714,tt1699231,En Quarantaine 2,0,2011,86,"Horror,Sci-Fi,Thriller",5.2,19563
18715,tt1699518,Le jeune Karl Marx,0,2017,118,"Biography,Drama,History",6.6,6428
18716,tt1699755,Peeples,0,2013,95,"Comedy,Romance",5.3,4848
18717,tt1700467,L'art d'aimer,0,2011,85,"Comedy,Romance",6.1,1695
18718,tt1700841,Sausage Party: La vie privée des aliments,0,2016,89,"Adventure,Animation,Comedy",6.1,189666
18719,tt1700844,The Deep Blue Sea,0,2011,98,"Drama,Romance",6.2,15703
18720,tt1701210,Or Noir,0,2011,130,"Action,Drama,History",6.6,11843
18722,tt1701990,Detention,0,2011,95,"Adventure,Comedy,Fantasy",5.7,15495
18723,tt1702014,Au premier regard,0,2014,96,"Drama,Romance",7.9,24820
18724,tt1702429,Que viva Eisenstein!,0,2015,105,"Biography,Comedy,Drama",6.3,2821
18725,tt1702439,Un havre de paix,0,2013,115,"Drama,Romance,Thriller",6.7,109682
18726,tt1703048,"Naruto Shippuden, le film : The Lost Tower",0,2010,85,"Action,Adventure,Animation",6.9,3542
18728,tt1703049,Trigun: Badlands Rumble,0,2010,90,"Action,Adventure,Animation",7.4,5287
18729,tt1703148,Le chasseur,0,2011,102,"Adventure,Drama,Thriller",6.7,38748
18731,tt1703199,Grave Encounters,0,2011,92,"Horror,Mystery",6.1,56892
18732,tt1703824,Le roi du curling,0,2011,90,"Comedy,Sport",6.2,2282
18733,tt1703957,Genius,0,2016,104,"Biography,Drama",6.5,19332
18734,tt1704573,Bernie,0,2011,99,"Biography,Comedy,Crime",6.8,59769
18735,tt1705786,El Chino,0,2011,93,"Comedy,Drama",7.3,18271
18736,tt1705952,Tarzan,0,2013,94,"Action,Adventure,Animation",4.8,12515
18737,tt1706414,The Edge - L'affrontement,0,2010,124,"Adventure,Drama,History",6.5,3061
18738,tt1706593,Chronicle,0,2012,89,"Action,Drama,Sci-Fi",7.0,248327
18739,tt1706620,Snowpiercer: Le Transperceneige,0,2013,126,"Action,Sci-Fi,Thriller",7.1,351517
18740,tt1707380,Every Thing Will Be Fine,0,2015,118,Drama,5.4,6175
18741,tt1707386,Les Misérables,0,2012,158,"Drama,Musical,Romance",7.6,324228
18742,tt1707391,4h44 Dernier jour sur Terre,0,2011,82,"Drama,Fantasy,Sci-Fi",4.6,5374
18743,tt1707392,Lovely Molly (The Possession),0,2011,100,"Drama,Horror",5.3,9698
18744,tt1708135,"Elser, un héros ordinaire",0,2015,114,"Biography,Drama,War",7.0,9119
18745,tt1709122,Le quatrième pouvoir,0,2012,115,Thriller,6.1,2348
18746,tt1709143,The Last Days on Mars,0,2013,98,"Adventure,Horror,Sci-Fi",5.5,36866
18747,tt1709652,Dragon Age: Dawn of the Seeker,0,2012,90,"Action,Adventure,Animation",5.8,2923
18748,tt1709654,Edwin Boyd,0,2011,105,"Crime,Drama",6.1,4359
18749,tt1710590,Omar m'a tuer,0,2011,85,"Biography,Crime,Drama",6.7,1393
18750,tt1711484,La conquête,0,2011,105,"Biography,Comedy,Drama",6.3,1643
18751,tt1711522,Mille fois plus forte,0,2010,85,Drama,5.2,1165
18753,tt1711525,Joyeux bordel!,0,2016,105,Comedy,5.8,79067
18754,tt1712170,Alex Cross,0,2012,101,"Action,Crime,Mystery",5.1,33832
18755,tt1712187,L'amour a ses raisons,0,2011,125,"Comedy,Romance",5.9,4242
18756,tt1712192,Message from the King,0,2016,102,"Action,Crime,Drama",6.4,16229
18757,tt1712261,Triple 9,0,2016,115,"Action,Crime,Thriller",6.3,71411
18758,tt1713440,L'homme aux mille visages,0,2016,123,"Adventure,Biography,Thriller",6.9,7926
18759,tt1713476,The Bay,0,2012,84,"Horror,Sci-Fi,Thriller",5.7,27176
18760,tt1714193,The Gang,0,2011,112,"Crime,Drama,History",6.4,2823
